"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-05-15","9.40",,,"0.00","0.0","0.0","65","75","60","   20","   20","15.0","19.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-05-16","12.08",,,"0.19","0.0","0.0","70","79","65","  170","  150","21.0","25.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-05-17","13.87",,,"0.10","0.0","0.0","72","82","62","  360","   10","31.1","44.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-05-18","10.96",,,"0.08","0.0","0.0","62","64","57","  360","  360","21.9","27.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-05-19","7.38",,,"0.56","0.0","0.0","62","72","60","  100","  100","17.0","23.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-05-20","4.92",,,"0.00","0.0","0.0","68","82","59","  130","  220","10.1","13.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-05-21","7.61",,,"0.00","0.0","0.0","73","85","63","  110","  110","14.1","19.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-05-22","10.74",,,"0.00","0.0","0.0","77","86","71","  130","  130","21.0","23.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-05-23","12.30",,,"0.19","0.0","0.0","77","82","66","  140","  140","23.0","30.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-05-24","13.65",,,"0.01","0.0","0.0","79","87","74","  170","  170","23.0","33.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-05-25","15.66",,,"0.00","0.0","0.0","82","86","78","  180","  180","23.9","32.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-05-26","16.11",,,"0.15","0.0","0.0","80","81","67","  210","  220","36.0","45.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-05-27","13.87",,,"0.92","0.0","0.0","72","82","66","  160","  150","31.1","40.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-05-28","8.50",,,"0.00","0.0","0.0","73","88","67","  120","  140","16.1","23.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-05-29","8.05",,,"0.40","0.0","0.0","79","88","67","  280","  260","31.1","38.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-05-30","6.71",,,"0.67","0.0","0.0","75","85","68","  250","  250","28.0","33.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-05-31","9.40",,,"1.16","0.0","0.0","78","86","69","  220","  220","29.1","36.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-06-01","6.49",,,"0.40","0.0","0.0","72","83","69","  130","  120","13.0","17.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-06-02","6.71",,,"1.82","0.0","0.0","74","76","70","   10","   10","18.1","23.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-06-03","7.38",,,"0.16","0.0","0.0","74","86","68","  130","  130","17.0","21.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-06-04","8.50",,,"0.12","0.0","0.0","76","88","71","   10","   30","19.9","27.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-06-05","10.51",,,"0.00","0.0","0.0","79","90","70","  360","   20","23.0","29.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-06-06","8.50",,,"0.00","0.0","0.0","78","89","66","  330","  340","16.1","23.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-06-07","4.70",,,"0.00","0.0","0.0","81","94","70","  310","   30","10.1","13.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-06-08","6.04",,,"0.00","0.0","0.0","83","93","70","  140","  140","18.1","25.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-06-09","8.72",,,"0.00","0.0","0.0","83","93","73","  140","  140","18.1","23.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-06-10","10.29",,,"0.00","0.0","0.0","84","93","73","  150","  140","18.1","25.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-06-11","7.61",,,"0.12","0.0","0.0","82","90","76","  140","  140","23.0","30.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-06-12","11.41",,,"0.84","0.0","0.0","83","93","74","  260","  280","40.9","50.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-06-13","6.49",,,"0.14","0.0","0.0","78","92","73","  340","  320","31.1","38.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-06-14","8.95",,,"0.00","0.0","0.0","81","93","73","  170","  160","19.9","27.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-06-15","12.53",,,"0.00","0.0","0.0","86","95","78","  170","  190","19.9","23.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-06-16","13.42",,,"0.00","0.0","0.0","88","98","79","  170","  200","21.0","25.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-06-17","9.62",,,"0.00","0.0","0.0","87","98","74","  170","  190","16.1","19.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-06-18","6.49",,,"0.00","0.0","0.0","88","97","77","  150","  120","13.0","18.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-06-19","7.61",,,"0.00","0.0","0.0","86","95","74","  130","  130","15.0","19.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-06-20","4.92",,,"0.00","0.0","0.0","85","98","75","  170","  170","12.1","14.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-06-21","9.40",,,"0.00","0.0","0.0","88","98","80","  250","  250","15.0","19.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-06-22","13.42",,,"0.00","0.0","0.0","89","97","80","  170","  190","21.0","25.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-06-23","14.09",,,"0.00","0.0","0.0","88","96","80","  190","  200","23.0","29.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-06-24","12.53",,,"0.00","0.0","0.0","87","95","77","  170","  150","19.9","25.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-06-25","14.54",,,"0.00","0.0","0.0","87","96","79","  210","  200","23.9","29.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-06-26","10.29",,,"0.00","0.0","0.0","87","97","79","  220","  210","18.1","23.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-06-27","5.82",,,"0.00","0.0","0.0","89","99","79","   70","  100","21.9","27.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-06-28","8.05",,,"0.00","0.0","0.0","87","98","78","   30","   30","19.9","25.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-06-29","4.70",,,"0.00","0.0","0.0","86","95","75","  100","  140","15.0","19.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-06-30","6.49",,,"0.00","0.0","0.0","87","96","76","  130","  130","14.1","19.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-07-01","6.93",,,"0.00","0.0","0.0","87","98","76","  130","  120","17.0","21.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-07-02","13.20",,,"0.00","0.0","0.0","88","97","80","  160","  150","21.9","25.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-07-03","18.12",,,"0.08","0.0","0.0","89","97","78","  290","  290","28.0","36.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-07-04","14.54",,,"3.20","0.0","0.0","83","93","72","  310","  310","44.1","59.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-07-05","14.32",,,"0.12","0.0","0.0","86","93","75","  190","  190","40.9","48.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-07-06","18.79",,,"0.00","0.0","0.0","88","97","79","  180","  180","25.1","34.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-07-07","20.58",,,"0.00","0.0","0.0","88","97","78","  190","  200","28.0","35.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-07-08","14.99",,,"0.00","0.0","0.0","88","97","79","  190","  160","23.0","31.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-07-09","11.41",,,"0.03","0.0","0.0","86","95","73","   10","   20","46.1","55.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-07-10","9.40",,,"0.00","0.0","0.0","81","94","72","  170","  120","18.1","23.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-07-11","18.57",,,"0.00","0.0","0.0","87","96","79","  180","  170","25.9","34.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-07-12","17.45",,,"0.00","0.0","0.0","87","95","77","  190","  170","21.9","32.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-07-13","17.00",,,"0.00","0.0","0.0","88","99","79","  200","  180","25.9","33.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-07-14","13.87",,,"0.00","0.0","0.0","89","97","79","  150","  140","23.0","30.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-07-15","9.40",,,"0.43","0.0","0.0","85","93","71","  330","  320","23.9","35.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-07-16","9.40",,,"0.00","0.0","0.0","86","97","75","  340","  330","21.0","25.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-07-17","12.30",,,"0.00","0.0","0.0","88","96","79","  180","  170","19.9","25.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-07-18","9.84",,,"0.00","0.0","0.0","87","95","79","  120","  170","15.0","19.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-07-19","8.72",,,"0.00","0.0","0.0","89","97","80","  140","  170","15.0","19.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-07-20","9.62",,,"0.00","0.0","0.0","89","97","80","  180","  180","15.0","23.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-07-21","8.72",,,"0.00","0.0","0.0","89","99","79","  180","  190","16.1","19.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-07-22","8.50",,,"0.00","0.0","0.0","90","100","79","  160","  200","16.1","19.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-07-23","9.84",,,"0.00","0.0","0.0","91","100","81","  190","  150","16.1","19.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-07-24","7.61",,,"0.00","0.0","0.0","90","100","81","  120","  150","14.1","16.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-07-25","6.71",,,"0.03","0.0","0.0","89","100","79","   40","   40","25.9","33.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-07-26","5.14",,,"0.00","0.0","0.0","85","98","77","   30","   40","21.0","23.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-07-27","6.49",,,"0.00","0.0","0.0","86","96","79","  360","  360","23.0","28.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-07-28","9.17",,,"0.00","0.0","0.0","86","97","79","  200","  170","23.9","36.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-07-29","8.50",,,"0.00","0.0","0.0","85","96","77","  190","  200","17.0","23.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-07-30","11.63",,,"0.00","0.0","0.0","89","99","81","  170","  160","17.0","23.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-07-31","13.42",,,"0.00","0.0","0.0","90","99","81","  180","  150","21.0","30.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-08-01","13.42",,,"0.00","0.0","0.0","90","101","79","  210","  210","18.1","23.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-08-02","10.29",,,"0.00","0.0","0.0","89","100","77","  200","  200","19.9","25.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-08-03","9.84",,,"0.00","0.0","0.0","91","101","80","  170","  220","15.0","21.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-08-04","10.29",,,"0.00","0.0","0.0","91","101","82","  160","  210","17.0","21.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-08-05","8.50",,,"0.00","0.0","0.0","91","101","81","  190","  200","16.1","19.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-08-06","8.28",,,"0.00","0.0","0.0","92","101","82","  150","  170","14.1","18.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-08-07","9.17",,,"0.00","0.0","0.0","92","101","83","  140","  170","15.0","19.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-08-08","8.50",,,"0.00","0.0","0.0","92","102","82","  360","   10","23.0","29.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-08-09","9.84",,,"0.00","0.0","0.0","91","102","83","  220","  210","16.1","19.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-08-10","10.07",,,"0.00","0.0","0.0","92","102","83","  180","  140","18.1","21.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-08-11","8.95",,,"0.00","0.0","0.0","93","103","82","  190","  140","16.1","19.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-08-12","10.51",,,"0.82","0.0","0.0","93","107","79","  210","  250","40.9","53.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-08-13","11.86",,,"0.00","0.0","0.0","83","94","78","  350","  350","23.0","27.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-08-14","9.40",,,"0.00","0.0","0.0","84","92","75","   20","  350","18.1","21.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-08-15","6.04",,,"0.06","0.0","0.0","79","80","71","   70","   80","12.1","14.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-08-16","5.82",,,"0.00","0.0","0.0","77","86","72","  130","  120","15.0","17.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-08-17","8.95",,,"0.05","0.0","0.0","78","83","74","  160","  150","21.9","28.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-08-18","8.72",,,"0.08","0.0","0.0","79","90","75","  270","  250","18.1","23.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-08-19","7.83",,,"2.10","0.0","0.0","78","86","70","  320","  320","40.9","47.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-08-20","5.59",,,"1.15","0.0","0.0","76","83","73","  330","  320","15.0","19.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-08-21","6.49",,,"0.00","0.0","0.0","80","91","73","   30","   40","16.1","19.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-08-22","6.71",,,"0.08","0.0","0.0","80","90","74","  170","  170","28.0","33.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-08-23","15.66",,,"0.00","0.0","0.0","83","94","78","  180","  170","25.1","33.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-08-24","13.20",,,"0.00","0.0","0.0","85","94","75","  170","  170","21.0","27.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-08-25","8.72",,,"0.00","0.0","0.0","86","95","75","  130","  130","18.1","21.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-08-26","8.05",,,"0.00","0.0","0.0","84","91","76","  280","  290","28.0","35.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-08-27","6.49",,,"0.00","0.0","0.0","81","92","73","  130","  150","14.1","19.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-08-28","6.04",,,"0.00","0.0","0.0","83","92","74","  140","  140","16.1","23.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-08-29","4.70",,,"0.08","0.0","0.0","81","92","74","   60","   40","21.9","25.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-08-30","6.71",,,"0.00","0.0","0.0","83","94","75","   40","   40","19.9","23.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-08-31","4.92",,,"0.00","0.0","0.0","85","95","77","   50","   50","18.1","23.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-09-01","9.17",,,"0.00","0.0","0.0","84","92","74","   60","   50","25.1","31.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-09-02","7.16",,,"0.00","0.0","0.0","79","89","73","   70","   50","15.0","19.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-09-03","6.71",,,"0.00","0.0","0.0","80","90","72","  140","  140","13.0","16.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-09-04","8.72",,,"0.00","0.0","0.0","81","93","71","  150","  160","17.0","21.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-09-05","12.08",,,"0.00","0.0","0.0","85","93","76","  170","  170","21.9","25.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-09-06","12.53",,,"0.00","0.0","0.0","84","94","77","  130","  190","21.0","28.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-09-07","13.87",,,"0.00","0.0","0.0","86","95","78","  200","  190","23.0","28.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-09-08","12.08",,,"0.00","0.0","0.0","87","95","79","  160","  160","21.0","25.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-09-09","14.32",,,"0.00","0.0","0.0","86","95","76","  190","  180","21.9","27.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-09-10","11.18",,,"0.11","0.0","0.0","80","85","69","   10","  360","40.9","52.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-09-11","4.25",,,"0.00","0.0","0.0","76","89","65","  140","  350","8.1","11.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-09-12","7.38",,,"0.00","0.0","0.0","80","92","67","  140","  150","16.1","23.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-09-13","6.71",,,"0.00","0.0","0.0","83","94","74","  110","  110","15.0","21.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-09-14","5.59",,,"0.00","0.0","0.0","85","93","76","  360","  360","15.0","19.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-09-15","4.03",,,"0.00","0.0","0.0","84","95","76","  200","  210","15.0","17.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-09-16","6.71",,,"0.00","0.0","0.0","85","96","76","  330","  320","16.1","19.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-09-17","4.70",,,"0.00","0.0","0.0","86","96","76","  350","  350","12.1","15.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-09-18","6.49",,,"0.02","0.0","0.0","85","98","71","  330","  320","30.0","38.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-09-19","6.71",,,"0.35","0.0","0.0","88","100","78","   40","   50","21.9","28.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-09-20","5.14",,,"0.00","0.0","0.0","88","100","79","  140","  100","13.0","19.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-09-21","5.59",,,"0.00","0.0","0.0","85","95","74","  130","  140","10.1","19.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-09-22","5.59",,,"0.00","0.0","0.0","83","94","72","  190","  200","13.0","18.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-09-23","11.18",,,"0.00","0.0","0.0","85","94","77","  180","  150","19.9","23.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-09-24","11.86",,,"0.38","0.0","0.0","84","91","75","  190","  190","40.0","45.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-09-25","8.28",,,"0.12","0.0","0.0","78","80","72","   20","   20","21.0","25.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-09-26","11.86",,,"0.00","0.0","0.0","70","72","63","   20","   20","23.0","32.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-09-27","6.49",,,"0.00","0.0","0.0","71","79","64","  250","   20","10.1","15.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-09-28","4.47",,,"0.00","0.0","0.0","71","91","57","   20","  350","16.1","21.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-09-29","10.96",,,"0.00","0.0","0.0","73","79","62","   30","   10","18.1","25.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-09-30","4.92",,,"0.00","0.0","0.0","68","81","58","  330","   30","10.1","14.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-10-01","4.92",,,"0.00","0.0","0.0","73","84","62","  150","  190","12.1","19.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-10-02","6.04",,,"0.00","0.0","0.0","72","85","61","  130","  150","13.0","18.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-10-03","7.83",,,"0.00","0.0","0.0","75","87","63","  150","  170","17.0","27.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-10-04","15.88",,,"0.00","0.0","0.0","78","90","71","  190","  190","25.9","32.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-10-05","13.42",,,"0.00","0.0","0.0","83","94","74","  170","  170","23.0","30.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-10-06","12.30",,,"0.00","0.0","0.0","83","93","75","  180","  130","19.9","29.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-10-07","13.65",,,"1.64","0.0","0.0","72","79","61","   10","   10","28.0","36.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-10-08","7.38",,,"0.00","0.0","0.0","65","78","55","   10","   10","15.0","19.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-10-09","3.80",,,"0.00","0.0","0.0","66","77","54","   70","  120","13.0","14.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-10-10","5.14",,,"0.00","0.0","0.0","68","82","56","  190","  170","12.1","16.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-10-11","9.62",,,"0.00","0.0","0.0","71","88","56","  190","  200","18.1","23.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-10-12","14.54",,,"0.00","0.0","0.0","80","91","63","  360","   10","25.1","30.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-10-13","8.50",,,"0.00","0.0","0.0","68","76","60","  340","  340","17.0","19.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-10-14","5.82",,,"0.06","0.0","0.0","66","76","61","  140","  140","14.1","19.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-10-15","14.99",,,"0.00","0.0","0.0","76","88","68","  180","  190","25.1","33.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-10-16","17.67",,,"0.00","0.0","0.0","81","91","74","  190","  170","28.0","34.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-10-17","17.45",,,"0.00","0.0","0.0","82","92","73","  180","  190","25.9","32.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-10-18","13.20",,,"0.00","0.0","0.0","82","92","74","  180","  190","21.0","25.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-10-19","10.96",,,"0.00","0.0","0.0","81","91","73","  190","  180","19.9","28.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-10-20","14.32",,,"0.31","0.0","0.0","75","78","59","  360","   10","30.0","36.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","2016-10-21","4.70",,,"0.00","0.0","0.0","63","74","53","   10","  350","13.0","15.0"
